,Model,Scenario,Region,Variable,Unit,Year,Value,OMCOST_p,FUELCOST_p,CAPCOST_p,OMCOST_MWh,CAPCOST_MWh,FUELCOST_MWh,FUELCOST_NoC_MWh,CARBONCOST_MWh,CostTotal_MWh,OMCOST,CAPCOST,FUELCOST,FUELCOST_NoC,CARBONCOST,CostTotal,Value_diff,CostTotal_MWh_diff,CostTotal_diff,OMCOST_MWh_diff,OMCOST_diff,CAPCOST_MWh_diff,CAPCOST_diff,FUELCOST_MWh_diff,FUELCOST_diff,CARBONCOST_MWh_diff,CARBONCOST_diff
235,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Fossils,EJ/yr,2030,15.4974577149,1.1073612278,83.5243402785,15.368298493800001,4.2595028346,35.1786050684,85.4430796235,77.6128254278,7.8302541957,124.8811875265,18877.0654198838,155902.896425891,378662.64358589397,343960.889309605,34701.7542762895,553442.605431669,-16.200288725100002,57.828927753,-42787.789564459934,-0.6229338189,-24537.685168322005,-3.5237352531999946,-188239.29557761797,61.9755968251,169989.19118147998,7.8294373381,34694.490757432905
236,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Fossils,EJ/yr,2040,14.2895975927,0.5555310915999999,91.53388909780001,7.9105798106,3.7176487566,35.037833152800005,124.2005676908,121.2939928314,2.9065748594,162.9560496002,14855.952322556699,140013.329090765,496313.08196193795,484698.230651254,11614.851310683998,651182.36337526,-23.245694949900006,93.80821088910001,-85964.78993435402,-0.8384152431,-33713.74515835401,-2.6723488000999964,-261994.221622379,97.3189749323,209743.17684637895,2.9030842363000002,11577.639693631898
237,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Fossils,EJ/yr,2050,9.0089915221,0.547662408,90.5951589877,8.8571786043,3.6958703995,38.8179263827,147.9704332032,143.2701476643,4.7002855389,190.48422998540002,8980.644761659301,94324.1968867174,359555.32856883,348134.04206762,11421.286501210201,462860.17021720705,-33.33285774230001,119.56507062650002,-338628.133685368,-0.5128762227000006,-38584.233647444,1.3207074743000007,-329448.2033453296,118.7572393749,29404.303307404974,4.6992930477,11410.069926490101
238,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Fossils,EJ/yr,2060,3.1455198438,4.7037055479,0.0,95.29629445209999,5.6872290241,64.5681940261,204.25067800419998,196.5955070848,7.655170919400001,274.5061010544,4777.6013180466,54241.01747552981,171582.382969184,165151.596637295,6430.786331888399,230601.00176276,-49.4921315449,198.53463518360002,-822169.9885812999,1.031817887999999,-59734.5380234443,22.848654922900003,-523885.5198361402,174.65416237269997,-238549.93072171396,7.6520499936,6387.538250426
239,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Fossils,EJ/yr,2070,0.7751610873999999,4.8370387327,0.0,95.16296126729999,12.896245146400002,156.91945695430002,296.8178166218,286.4529622287,10.3648543931,466.6335187225,2975.7910061812,36208.9510084239,68490.3069962657,66098.6309593165,2391.6760369492004,107675.049010871,-58.3922949926,380.8608765641,-1077106.5116150691,7.484628500000002,-71775.1255394038,108.8543271787,-627716.9586312781,264.5219208854,-377614.42744438327,10.3599439155,2323.8473781840003
240,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Fossils,EJ/yr,2080,0.34774626200000003,0.6849774725,86.3362232945,12.978799233,29.158276114299998,376.6829488312,470.81125802379995,452.6239478555,18.187310168299998,876.6524829693,3244.6635482843,41916.381769025094,52390.7559227572,50366.9153461371,2023.8405766201001,97551.8012400666,-60.810690338,783.6042842894,-1229828.3222232335,23.509848608599995,-77333.0424821284,326.0779099265,-679990.3691641608,434.01652575429995,-472504.9105769448,18.186904005099997,2018.0464503213002
241,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Fossils,EJ/yr,2090,0.1830612234,4.8025443036,0.0,95.1974556964,50.9597096839,659.3552094477,736.257956333,705.7941668442,30.463789488899998,1446.5728754646,3650.8202561451003,47237.069629722,52746.483004010304,50564.0172789323,2182.465725078,103634.37288987699,-65.8937417866,1353.7785414226,-1326344.253729573,45.3966721086,-82076.6642271835,608.7875478361,-732020.371562545,699.5943214779,-512247.21793984366,30.4631930628,2173.2746836513
242,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Fossils,EJ/yr,2100,0.1308588227,4.9462757882,0.0,95.0537242118,80.4780343807,1045.2165531928,1164.1042765568,1118.6930685536,45.411208003199995,2289.7988641303,4614.9994895716,59937.7693129935,66755.3660257246,64151.2678594587,2604.098166266,131308.13482829,-67.0496778173,2194.1854785622,-1519676.01863181,75.21123752199999,-86328.3145824701,996.3611374728999,-783662.9115437455,1122.6131035673,-649684.7925055955,45.4070499196,2532.2993260186004
243,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Renewables,EJ/yr,2020,9.7663339388,3.420292794,22.260153086,74.3195541199,,,,#WERT!,0.0,0.0,0.0,0.0,0.0,#WERT!,0.0,0.0,0.0,-126.51285947139999,-346979.211058009,,-27116.837080857702,,-284982.834228755,,-34879.539748396404,0.0,0.0
244,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Renewables,EJ/yr,2030,25.8563698488,3.2982289383,2.4614572272,94.24031383450001,8.5178859188,132.4371689533,2.6110527282,#WERT!,0.0,143.5661076003,63559.28078861559,988227.746719124,19483.3125361963,#WERT!,0.0,1071270.34004394,11.5592656816,34.1079110661,630799.3470921251,-0.8390341228999993,25906.07625709859,33.747788795299996,591091.5737472861,1.1991563936999998,13801.6970877358,0.0,0.0
245,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Renewables,EJ/yr,2040,43.4545524381,3.1555444188,0.0,96.84445558120001,7.89834037,139.2696056964,1.7889374493,#WERT!,0.0,148.95688351569999,95924.2761352905,1691410.53541823,21726.403502236,#WERT!,0.0,1809061.21505576,24.4088768663,40.63606718219998,1257251.8380895061,-1.025407876400001,50464.7963535094,40.610294440599986,1188818.929125569,1.051180618,17968.112610424,0.0,0.0
246,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Renewables,EJ/yr,2050,56.1126208304,2.4320407081,3.4764770391,94.0914822528,7.3882899252,144.14836422870002,1.5148007890000001,#WERT!,0.0,153.05145494290002,115303.69887363301,2249619.29627715,23640.400661404503,#WERT!,0.0,2388563.39581219,31.373362517199997,44.522114537200025,1657705.0050970952,-0.9849557514000002,58916.57961728761,44.81801731730002,1580708.776583347,0.6890529713000002,18079.648896457904,0.0,0.0
247,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Renewables,EJ/yr,2060,66.0986518925,2.6938929514,2.9139961761,94.3921108725,7.1383598171000004,143.3494450432,1.7415723677000001,#WERT!,0.0,152.229377228,131739.994515085,2645545.41767475,32141.099642934103,#WERT!,0.0,2809426.51183277,35.4468063374,33.77375763900001,1804415.08807829,-0.8163231320999991,64250.184711031514,33.97821089770001,1717608.52343735,0.6118698734000001,22556.379929907103,0.0,0.0
248,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Renewables,EJ/yr,2070,83.1357090086,2.7616582231,1.9814989523,95.25684282459999,7.091786745499999,148.829185354,2.1211692873,#WERT!,0.0,158.0421413868,164064.19512062,3443073.1466852995,49071.9679428427,#WERT!,0.0,3656209.30974876,46.666745051300005,31.885706032700014,2370890.8871072596,-0.664756038000001,85038.28330189879,31.3534162988,2246195.8747742297,1.1970457718999998,39656.729031136594,0.0,0.0
249,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Renewables,EJ/yr,2080,94.64521831219999,2.7269147368,5.3004388632,91.9726464001,7.4176168256,153.4597769994,2.8080685023000003,#WERT!,0.0,163.6854623273,195503.414808925,4044683.23782819,74011.2348907129,#WERT!,0.0,4314197.88752783,50.84235547719999,33.9778138259,2723993.3305426696,-0.45585345729999993,98975.34982729741,32.3765840671,2560213.76050785,2.0570832161,64804.2202075231,0.0,0.0
250,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Renewables,EJ/yr,2090,111.4605538865,2.9780310295,3.6562603567000003,93.3657086139,7.8183993662999995,160.3207703931,3.7939618535000004,#WERT!,0.0,171.9331316129,235686.44739425302,4832885.99714087,114369.367553146,#WERT!,0.0,5182941.81208827,63.18029792309999,39.117527256100004,3359275.1016732994,0.1578674241999991,130501.08792936603,35.823595545499984,3123438.11705292,3.1360642864000003,105335.89669101281,0.0,0.0
251,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Renewables,EJ/yr,2100,127.4309639605,2.6105509394,4.0376230348,93.3518260258,7.8226664999,170.5482783791,5.3105090486,#WERT!,0.0,183.6814539276,268032.433100845,5843591.82581558,181956.96586382,#WERT!,0.0,6293581.22478025,73.1601538871,44.85187458079997,4162437.79313684,0.4252735587000007,154476.622790077,39.74167642590001,3835607.4187475396,4.6849245962,172353.7515992192,0.0,0.0
252,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Fossils,EJ/yr,2020,6.9932384797000005,2.1038777897,69.2645751245,28.631547085799998,,,,,0.0,0.0,,,,,0.0,0.0,0.0,-48.552732271400004,-95966.9811177589,,,,,,,-0.0020399362,-4.0320391432
253,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Fossils,EJ/yr,2030,7.641786219299999,0.9323172331,86.27999569049999,12.787687076300001,3.2192773101,30.1338526511,63.349057227299994,55.0603771638,8.288680063500001,96.7021871885,7238.4949351916,67755.4987607181,142439.369374793,123802.401235514,18636.9681392789,217433.363070703,-2.2640880506000007,51.342321649000006,89987.32758313899,0.38054016999999973,-737.4060069779998,3.6250638343000006,-6725.322557847801,47.336717644699995,97450.0561479647,8.2843657469,18624.8463541992
254,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Fossils,EJ/yr,2040,11.195173428399999,1.3082118743,79.9604310617,18.7313570641,3.5441935614999998,33.7577657858,92.2359243717,89.3766538837,2.859270488,129.537883719,11616.667602675701,110646.537028794,302318.159505304,292946.438049103,9371.721456200501,424581.364136774,-3.0092450933000023,84.8305919893,244379.101212194,0.9895840165999998,1319.7696454369016,9.469705214399998,12748.335020167011,74.37130275829999,230310.99654658942,2.8561445654999997,9359.1217595749
255,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Fossils,EJ/yr,2050,12.9018133923,0.33729307020000004,94.98216374709999,4.6805431827,2.8068684042000003,27.5783237837,126.7861582122,122.9139199399,3.8722382722,157.1713504001,10731.3926131177,105439.150512399,484736.66940301703,469932.088921332,14804.5804816853,600907.212528534,-7.272705180300001,108.08798253400002,319497.947220349,-0.03348077189999987,-5553.1577268991,0.9334925343000009,-47323.439181886,107.18797077159999,372374.54412913404,3.8609067103,14739.6133319747
256,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Fossils,EJ/yr,2060,12.726382915999999,0.3059388684,95.48106452639999,4.2129966051,2.8509180006,28.128047546799998,206.57000597639998,200.1054737579,6.4645322185000005,237.54897152380002,10399.0123268578,102599.90399972699,753485.031163343,729904.994763109,23580.0364002338,866483.947489928,-15.825548519900003,177.24720111730002,364713.32554815593,-0.3865709086,-16540.110895504004,-2.0709458104000014,-148685.71459338,179.70471783629998,529939.1510370399,6.4582877747000005,23528.076426098298
257,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Fossils,EJ/yr,2070,10.2294786314,4.8427494597,2.40209265,92.75515789030001,3.1563322997000003,28.0374098581,326.599201612,313.7183079439,12.880893668099999,357.79294376980005,9214.5402027747,81851.9141172916,953467.8822479709,915863.631084667,37604.2511633041,1044534.33656804,-23.970457233799998,288.65436910870005,347499.682903275,-0.49497253849999945,-27596.834862170796,-5.217672200100004,-253415.9839941724,294.3670138473,628512.5017596149,12.878217802299998,37577.2738762865
258,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Fossils,EJ/yr,2080,0.9119381417,4.7826411238999995,0.0,95.21735887610001,11.6021375433,111.723069515,485.01164544339997,437.220485193,47.7911602504,608.3368525017,3123.7146842796,30079.8875650802,130582.66145058599,117715.554118329,12867.107332256599,163786.263699946,-42.0271114403,533.4488088908,-781193.618733839,7.433950509,-49472.8374983439,73.5857610685,-451158.3383837938,452.42909731329996,-280562.442851702,47.7911602504,12867.107332256599
259,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Fossils,EJ/yr,2090,0.0,5.0491874644,0.0,94.9508125356,inf,inf,,#WERT!,0.0,inf,2002.1070194101,25175.7817970967,0.0,0,0.0,27177.888816506802,-51.26802838,inf,-1311934.0081055232,inf,-79850.80499058789,inf,-703529.2907279204,,-528553.912387011,-0.0025223967000000003,-37.836917291199995
260,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Fossils,EJ/yr,2100,0.0,5.190233882699999,0.0,94.8097661173,inf,inf,,#WERT!,0.0,inf,2187.3462587956,27204.01547481,0.0,0,0.0,29391.3617336056,-62.79241599,inf,-1788099.8324235145,inf,-112471.2487466124,inf,-997493.05868449,,-678135.524992416,-0.0012350208,-22.6135109929
261,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Renewables,EJ/yr,2020,1.1317140276,4.6728595776,0.0,95.32714042239999,,,,#WERT!,0.0,0.0,0.0,0.0,0.0,#WERT!,0.0,0.0,0.0,-103.5563272632,-28741.8664253036,,-2795.5450977124,,-25946.321327591202,,0.0,0.0,0.0
262,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Renewables,EJ/yr,2030,4.3315386781,4.4586426554,0.0,95.54135734459999,9.1544914291,105.6275987058,0.0,#WERT!,0.0,114.7820901349,10714.7755833869,123630.681651184,0.0,#WERT!,0.0,134345.457234571,2.6013254771000005,16.97947573430001,87635.27490337568,0.5409461052999998,6600.9768362109,16.438529628999987,81034.2980671647,0.0,0.0,0.0,0.0
263,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Renewables,EJ/yr,2040,8.6819196806,3.9285354965,0.0,96.07146450350001,8.6431212188,116.4189176162,0.0,#WERT!,0.0,125.062038835,20529.0710346431,276517.263729543,0.0,#WERT!,0.0,297046.334764186,5.7237409682,25.813871421800002,217732.4375082769,1.2457515420999998,14617.483608946299,24.568119879700006,203114.9538993307,0.0,0.0,0.0,0.0
264,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Renewables,EJ/yr,2050,15.6288849375,4.0135975843,0.0,95.9864024157,8.2119411502,120.51056540639999,0.0,#WERT!,0.0,128.7225065566,34824.1632363572,511045.990787629,0.0,#WERT!,0.0,545870.154023986,9.548763192000001,34.8818187585,389962.12847052596,2.3541295587999995,25091.925965866198,32.52768919969999,364870.20250466,0.0,0.0,0.0,0.0
265,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Renewables,EJ/yr,2060,28.7736446288,3.8192874575,0.9284966834,95.2522158591,7.6226584987,118.16926173379998,0.6273484125,#WERT!,0.0,126.419268645,61176.725099302,948384.142027503,5034.8735130213,#WERT!,0.0,1014595.74063983,18.3082843606,29.527109680200013,732092.34627232,2.2664323157999995,45559.8568837735,26.633328951899983,681497.615875521,0.6273484125,5034.8735130213,0.0,0.0
266,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Renewables,EJ/yr,2070,47.879229881,3.7766442272000003,0.0,96.2233557728,7.8112646833,125.92016027,0.0,#WERT!,0.0,133.7314249533,104834.189897143,1689961.68084194,0.0,#WERT!,0.0,1794795.87073908,29.9510548542,31.134663935900008,1281223.797617375,2.5275069534999997,78385.10530358451,28.6071569824,1202838.692313794,0.0,0.0,0.0,0.0
267,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Renewables,EJ/yr,2080,76.227446451,3.6609890135,0.0,96.3390109865,7.9421163364,133.25836534389998,0.0,#WERT!,0.0,141.20048168030002,168406.696572605,2825644.97266876,0.0,#WERT!,0.0,2994051.66924137,51.335494918500004,29.47518779640002,2224074.203080249,2.7595202603999995,132689.7872134896,26.71566753599997,2091384.415866754,0.0,0.0,0.0,0.0
268,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Renewables,EJ/yr,2090,100.848054957,3.5516441998,0.0,96.4483558002,8.4130638976,148.5877451125,0.0,#WERT!,0.0,157.0008090101,236125.64867919698,4170344.85027452,0.0,#WERT!,0.0,4406470.49895372,66.7575546502,35.609332710599986,3261791.1463948996,3.277141886400001,187695.69245956928,32.332190824199984,3074095.45393533,0.0,0.0,0.0,0.0
269,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Renewables,EJ/yr,2100,134.9901492019,3.4615691372,0.0,96.53843086280001,8.9411308392,164.5415338016,0.0,#WERT!,0.0,173.4826646408,335875.467131069,6181037.44613225,0.0,#WERT!,0.0,6516912.91326332,89.69428013500001,42.52341117789999,4882174.5831108205,3.9615075203999996,273715.8190442417,38.5619036575,4608458.764066581,0.0,0.0,0.0,0.0
270,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Fossils,EJ/yr,2020,2.8582165074,1.8127972009,76.9237813123,21.263421486800002,,,,,0.0,0.0,,,,,0.0,0.0,0.0,-38.2932601446,-30399.0387165457,,,,,,,0.0,0.0
271,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Fossils,EJ/yr,2030,1.8259243265,1.4154869641999999,81.1843517663,17.4001612695,3.0058783775,24.130641026,62.328270575,56.9686844689,5.3595861061,89.46478997850001,1616.6296303392999,12978.006553520401,33521.558881143705,30639.0518008661,2882.5070802777,48116.1950650034,-2.0648084058,49.44464582100001,1409.6836596343928,0.6785668947000003,-1099.517515104,4.4168395704000005,-10029.479099339896,44.349239355899996,12538.680274078306,5.3583876604,2881.1084042664
272,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Fossils,EJ/yr,2040,2.5121875680000003,0.9337351281,83.6258455232,15.440419348699999,3.602601312,33.9867637611,87.5766468274,85.1637335802,2.4129132471,125.1660119005,2641.3334210151,24918.2097099863,64208.91576144059,62439.8306338645,1769.0851275761,91768.458892442,-2.3208875462000003,78.86430214539999,25496.26071074819,1.1351219584,-890.3996746660996,12.224254584,-6230.733358138004,65.504925603,32617.393743552293,2.4129132471,1769.0851275761
273,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Fossils,EJ/yr,2050,1.4445784192,0.6226692999,89.8760427058,9.5012879943,4.2244648051,44.3799079701,133.48763019790002,129.5404303603,3.9471998375,182.09200297310002,2415.0463201571,25371.150755587598,76312.3436856669,74055.8044831032,2256.5392025636997,104098.54076141199,-4.754251492800001,130.81464222300002,13884.621741468392,1.5585391453000002,-2275.2029062296997,19.8495902775,-17785.8304439272,109.40651280020002,33945.655091624896,3.9471998375,2256.5392025636997
274,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Fossils,EJ/yr,2060,0.8076105109,4.8944360323,0.0450704734,95.0604934944,8.5823931981,92.2071933734,207.55487975830002,200.3033633211,7.2515164373,308.3444663298,2593.7239981358,27866.354376042596,62726.1021642704,60534.5884719915,2191.5136922789998,93186.18053844881,-9.3097496014,251.6429568835,-70249.66544127818,5.7918203558000005,-5449.7943790008,65.6855187913,-48579.446881297205,180.1656177364,-16220.424180980408,7.244116334,2170.1837109822
275,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Fossils,EJ/yr,2070,0.5570998958,4.8567059036,0.0,95.1432940964,13.3066315951,154.9271818199,288.3342047621,276.0069255558,12.327279206300002,456.5680181771,2553.780352335,29733.2942710308,55336.485553355094,52970.6604224934,2365.8251308616,87623.5601767209,-9.5913257342,387.4474341376,-115049.6786429621,10.173218738500001,-6633.915918321201,123.79154028709999,-61561.670895585004,253.48267511199998,-46854.0918290559,12.325869266300002,2361.6909485262
276,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Fossils,EJ/yr,2080,0.5076196124,0.47161725979999997,91.1314359011,8.3969468391,17.7580749722,220.92938215520002,460.2873300313,437.5873182272,22.700011804099997,698.9747871587,2528.6826366626,31459.5074893567,65543.1729592529,62310.7772299331,3232.3957293198,99531.36308527221,-11.2302737776,624.6711684069,-154492.3128045798,14.410645255799999,-8915.2606815607,188.29059495950003,-80123.5464630253,421.9699281916,-65453.50565999409,22.700011804099997,3232.3957293198
277,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Fossils,EJ/yr,2090,0.1486444836,0.0,0.0,0.0,39.9295953453,510.4689706892,726.3592043888001,667.5794226309,58.779781757799995,1276.7577704233,2117.7978259776,27074.4060140605,38524.8568294379,35407.2771760047,3117.5796534332003,67717.06066947599,-13.7070571864,1203.4011827309998,-227468.14712961204,36.5591670946,-11444.7272976981,476.7679187951,-108537.8453099015,690.0740968413,-107485.57452201212,58.779781757799995,3117.5796534332003
278,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Fossils,EJ/yr,2100,0.0,4.9206838598000004,0.0,95.0793161402,inf,inf,,#WERT!,0.0,inf,2169.3259742322,28008.500856540297,0.0,0,0.0,30177.8268307725,-16.00622954,inf,-318058.1179569915,inf,-13535.949741056698,inf,-130214.2875361737,,-174307.880679761,0.0,0.0
279,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Renewables,EJ/yr,2020,3.1446775092,5.1979435585000004,0.0,94.8020564415,,,,#WERT!,0.0,0.0,0.0,0.0,0.0,#WERT!,0.0,0.0,0.0,-95.71759144379999,-60403.1756736511,,-7325.2252841034,,-52902.5748418546,,-175.3755476931,0.0,0.0
280,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Renewables,EJ/yr,2030,6.2385841387,4.688700283,0.396046334,94.91525338299999,10.2438093798,97.7037494759,0.7220958223,#WERT!,0.0,108.66965467799999,16299.489589281999,155461.819756055,1148.9664539022,#WERT!,0.0,172910.275799239,2.4285022285000006,16.301561057399994,92264.7859688987,-0.42720917339999964,6982.749528061398,16.0345767221,84157.43116681949,0.6941935087000001,1124.605274018,0.0,0.0
281,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Renewables,EJ/yr,2040,10.2122531023,3.6194917427999997,0.0,96.38050825719999,9.1019769019,112.0276730957,0.0444455853,#WERT!,0.0,121.17409558290001,24953.8121907715,307133.004700356,121.8511978298,#WERT!,0.0,332208.66808895697,5.4536438846,32.197852353700014,223144.37378553796,-0.7565843025000003,12869.4964051326,32.93438481679999,210182.92727290216,0.0200518394,91.9501075034,0.0,0.0
282,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Renewables,EJ/yr,2050,13.4350731391,3.3954367857,2.2955573636,94.3090058508,8.3826967879,115.457251573,0.7331114201000001,#WERT!,0.0,124.573059781,31569.6721177393,434818.014776399,2760.935740037,#WERT!,0.0,469148.622634175,7.4059555042,34.4750226451,317998.98226307996,-0.6175065661999994,16470.813768766602,34.374802740199996,298793.042745125,0.7177264711000001,2735.1257491881997,0.0,0.0
283,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Renewables,EJ/yr,2060,16.0884903452,2.9929996645999997,23.391945006700002,73.6150553287,8.056307820299999,114.9529000248,9.4570427829,#WERT!,0.0,132.46625062799998,38513.1048573963,549531.273018897,45209.305362318795,#WERT!,0.0,633253.683238612,7.816677138700001,33.15930448099998,404310.298703233,0.28548108059999855,20598.150834035496,23.431197660200013,338536.0797243051,9.4426257402,45176.06814489269,0.0,0.0
284,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Renewables,EJ/yr,2070,20.9117740041,3.2878012797000005,0.0,96.71219872030001,8.0082246195,118.90363754469999,6.4566746178,#WERT!,0.0,133.368536782,49173.2621520268,730109.3585232941,39646.2098279041,#WERT!,0.0,818928.830503225,9.056084268200001,18.437294103000013,438534.286167902,1.2751607962999998,26888.453554162803,10.71790770699998,372040.82601696806,6.4442255997,39605.006596770705,0.0,0.0
285,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Renewables,EJ/yr,2080,27.7358918846,3.1714354599,0.0,96.8285645401,8.075565822,125.67448557739999,3.3853778572000004,#WERT!,0.0,137.1354292566,63388.4343100754,986470.6757511579,26573.221820615097,#WERT!,0.0,1076432.33188185,13.944251984800001,16.4766702119,614533.050957625,1.5379131867,38361.3490400412,11.565369425699984,549644.3805476709,3.3733875995000004,26527.321369911297,0.0,0.0
286,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Renewables,EJ/yr,2090,40.9508024263,3.1925264305,0.07498435190000001,96.7324892176,7.8139322983,136.45851325610002,0.026822651099999997,#WERT!,0.0,144.2992682055,86596.2537665196,1512272.64216845,297.2563640145,#WERT!,0.0,1599166.15229898,25.737812757,22.542920485299987,1084092.753028919,1.4412181757000004,59637.3675387251,21.086308147600022,1024206.475769662,0.015394161999999998,248.90972053639996,0.0,0.0
287,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Renewables,EJ/yr,2100,46.543616578000005,3.3615904959,0.0,96.6384095041,8.008228001900001,142.2172768682,0.0337224779,#WERT!,0.0,150.259227348,98210.7073582277,1744113.59871602,413.5632014839,#WERT!,0.0,1842737.86927573,29.896537605600006,27.482350623100004,1274169.338635835,1.8024165412000004,69472.1598586026,25.657478138800002,1204335.7898719427,0.0224559431,361.3889052907,0.0,0.0
288,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Fossils,EJ/yr,2020,4.3218146796,2.2656884434999998,63.6736941443,34.060617412199996,,,,,0.0,0.0,,,,,0.0,0.0,0.0,-60.3972084475,-97142.736927103,,,,,,,0.0,0.0
289,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Fossils,EJ/yr,2030,3.1746946764999997,1.2102990348,82.9767742148,15.812926750499999,3.7357187701999996,34.6522431905,60.3345550001,55.7043405423,4.6302144579,98.7225169608,4438.4358349474,41170.5932381946,71683.9428968295,66182.7499436895,5501.19295314,117292.971969971,-1.3363442973000002,46.665412472599996,24630.35848064709,0.2557231497999992,-1756.021046363101,0.8922410150000033,-18922.838076103304,45.5174483078,45309.217603114,4.6302144579,5501.19295314
290,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Fossils,EJ/yr,2040,2.3430886628,0.48867746549999996,92.6245787527,6.8867437818,3.5217531361,35.070005428099996,86.972814107,85.9092278097,1.0635862972,125.56457267120001,3693.8009568446,36783.2765673486,91221.6874816259,90106.1419193347,1115.5455622912,131698.765005819,-3.0873048924,77.52778100170002,40017.11132943269,0.5150714522000004,-2044.6661488829,6.081065644099997,-18544.189013794305,70.93164390540001,60605.96649210999,1.0635862972,1115.5455622912
291,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Fossils,EJ/yr,2050,1.049887469,1.7457525006999999,65.0801560989,33.1740914004,4.4967308088,49.2224927554,129.9289474657,128.1505813212,1.7783661444999999,183.64817102990003,2752.5872113824,30130.601503849302,79533.5043139317,78444.9117086331,1088.5926052986001,112416.69302916301,-4.6459375373,135.71552093290003,13987.147502396023,1.7539766593999997,-2879.6497684451006,22.910350654299997,-23901.299165299195,111.05119361919999,40768.096436140695,1.7783661444999999,1088.5926052986001
